runtime,inst_num,plan_cpu,plan_gpu,gpu_type,cpu_usage,gpu_wrk_util,net_read,net_write
17764.0,15.0,500.0,50.0,MISC,769.4190824655221,44.0337552742616,36.6175688171499,36.278241376782404
17776.0,15.0,500.0,50.0,MISC,853.2987341772152,51.69693561990442,19.32392856992633,19.141406996210716
17795.0,15.0,500.0,50.0,MISC,773.4742905310478,42.41842179163157,15.750824706526977,15.60627788696736
17809.0,15.0,500.0,50.0,MISC,833.0956790123457,41.767115600448925,33.4721037987066,33.167832278814195
17842.0,15.0,500.0,50.0,MISC,705.9411599887924,46.11257350882106,30.69453539688473,30.410264191365517
17849.0,15.0,500.0,50.0,MISC,586.9042285074207,33.019026301063235,24.334986196252014,24.105708088114127
18007.0,15.0,500.0,50.0,MISC,350.74784782005,19.07354981959478,7.30820100053463,7.2416961089561935
18075.0,15.0,500.0,50.0,MISC,408.4804979253112,51.19601880011058,16.339630493810326,16.18692180077471
54.0,5.0,1800.0,100.0,MISC,53.11111111111112,0.0,1.4481806330955946,1.3189640732911916
54.0,5.0,1800.0,100.0,MISC,53.66666666666666,0.0,1.5175456284330442,1.3927870163550744
77.0,5.0,1800.0,100.0,MISC,36.266666666666666,0.0,1.702822881854243,1.3092939973705342
60.0,5.0,1800.0,100.0,MISC,53.63636363636363,0.0,1.206612278521061,1.0885901212692262
77.0,5.0,1800.0,100.0,MISC,37.8,0.0,1.4916173529468089,1.166977181638542
382.0,10.0,1400.0,100.0,MISC,500.96,30.84615384615385,1.5026424490386927,2.3164488184678405
387.0,10.0,1400.0,100.0,MISC,501.3766233766234,35.2,1.6433571261572248,2.51390867523941
394.0,10.0,1400.0,100.0,MISC,495.4230769230769,33.85185185185185,1.6421071504492586,2.483188872021146
405.0,10.0,1400.0,100.0,MISC,539.6419753086419,37.38095238095238,1.8267351454671688,2.7351505215553678
420.0,10.0,1400.0,100.0,MISC,323.4457831325301,30.232558139534888,1.3400166946752319,2.0117324186467576
432.0,10.0,1400.0,100.0,MISC,578.367088607595,39.19047619047619,1.8901621599992113,2.8541420058657727
459.0,10.0,1400.0,100.0,MISC,429.05494505494505,30.02127659574468,1.4660192731963961,2.2304661758636173
393.0,10.0,1400.0,100.0,MISC,477.5822784810126,33.7037037037037,1.6489343398773089,2.545599113786366
311.0,10.0,1400.0,100.0,MISC,658.1803278688525,37.625,1.795333781953041,2.7042977937139
328.0,10.0,1400.0,100.0,MISC,589.8461538461537,46.02941176470589,1.9311942424679147,2.9514551215629647
332.0,10.0,1400.0,100.0,MISC,545.6923076923076,38.0,1.7753214737859326,2.691746829536514
344.0,10.0,1400.0,100.0,MISC,585.3880597014926,41.457142857142856,1.921947570019204,2.8950890824198723
359.0,10.0,1400.0,100.0,MISC,548.4647887323944,40.67567567567568,1.9072171042362849,2.862026356756687
366.0,10.0,1400.0,100.0,MISC,617.6805555555555,44.82666666666667,2.0419934326292655,3.0578979000841318
383.0,10.0,1400.0,100.0,MISC,592.7466666666667,37.692307692307686,2.0173961774835103,3.06138993026335
385.0,10.0,1400.0,100.0,MISC,612.1733333333333,44.63291139240506,2.2009216365404427,3.2769512847997246
344.0,10.0,1400.0,100.0,MISC,570.0588235294118,37.6056338028169,1.893724556287958,2.9110637511023216
25.0,4.0,1800.0,100.0,MISC,71.66666666666667,0.125,1.144429086811013,1.613243074880705
258450.0,2.0,1600.0,100.0,MISC,1121.0165022248018,90.55109976205677,1.5191604951529543,3.031597958215772
72.0,8.0,800.0,100.0,MISC,103.42857142857144,11.176470588235292,1.0572571142723686,1.4084732567793448
72.0,8.0,800.0,100.0,MISC,96.35714285714286,0.0,1.080291673127148,1.4389062714245584
88.0,8.0,800.0,100.0,MISC,89.36842105263158,26.66666666666667,1.0711364647881552,1.4107034382495016
3876.0,10.0,600.0,25.0,MISC,85.74967741935484,1.3513513513513509,9.452406779438524,9.751681957723852
3887.0,10.0,600.0,25.0,MISC,105.1917631917632,2.674358974358974,10.241848394408267,9.728186817865977
46.0,2.0,1800.0,100.0,MISC,89.88888888888891,0.0,1.86063281332071,1.698058706063491
5516.0,10.0,600.0,25.0,MISC,52.960802187784864,0.9645776566757494,5.483786447834795,5.7279192109429005
5523.0,10.0,600.0,25.0,MISC,58.04796380090498,1.2737127371273709,5.91578856549673,5.691266083598998
1400.0,16.0,200.0,50.0,T4,157.21146953405017,10.617021276595745,1.0215839006191008,2.8099365442359407
1405.0,16.0,200.0,50.0,T4,158.7473309608541,12.380281690140846,1.068088104275235,2.7973280203185578
1427.0,16.0,200.0,50.0,T4,157.42456140350876,13.145833333333336,1.0341013050718704,2.7585899331010753
1499.0,16.0,200.0,50.0,T4,160.42857142857142,8.211221122112214,1.010372492974918,2.622493811956558
65.0,5.0,1800.0,100.0,MISC,57.23076923076921,0.0,1.1092064691817058,1.0697399535599876
58.0,5.0,1800.0,100.0,MISC,48.53846153846154,0.0,1.6053667419097006,1.340032577076379
60.0,5.0,1800.0,100.0,MISC,49.92307692307693,0.0,1.4713493598734624,1.2146295444930302
60.0,5.0,1800.0,100.0,MISC,49.84615384615386,0.0,1.530118807712022,1.2740970801781206
3.0,2.0,1800.0,100.0,T4,47.5,0.0,1.1603968068957329,1.6479984000325203
3005.0,10.0,600.0,100.0,MISC,121.09151414309484,3.109271523178808,14.439925230583869,1.009481339673858
3013.0,10.0,600.0,100.0,MISC,103.20330578512396,0.7937293729372937,14.384473722501609,1.0060265963455957
2620.0,10.0,600.0,100.0,MISC,82.98852772466539,1.7942857142857145,10.721371979609952,11.217434092210977
2623.0,10.0,600.0,100.0,MISC,82.16603053435117,0.2471482889733841,5.348847400382951,5.600880441072425
2623.0,10.0,600.0,100.0,MISC,96.54666666666668,1.802656546489564,5.356479266347985,5.602323909713463
2613.0,10.0,600.0,100.0,MISC,88.9827915869981,1.3028571428571432,5.380101355602099,5.612303814891393
2480.0,10.0,600.0,100.0,MISC,102.220202020202,4.847389558232932,11.311611994070734,11.848122736733998
1431.0,16.0,200.0,50.0,T4,158.2,12.677083333333336,1.1137342515391875,2.7606422302786866
1448.0,16.0,200.0,50.0,T4,153.5017182130584,13.4061433447099,1.026376146189615,2.713562236883405
1448.0,16.0,200.0,50.0,T4,154.64261168384883,15.426621160409557,1.0447259812685503,2.706748370613371
1469.0,16.0,200.0,50.0,T4,153.90169491525424,8.65993265993266,1.055125308391832,2.680441080748835
33.0,4.0,600.0,50.0,T4,42.0,0.0,1.979761788994074,1.932452405244112
2689.0,10.0,600.0,25.0,MISC,124.06145251396649,15.494444444444444,5.868873870733594,6.115102845438638
2709.0,10.0,600.0,25.0,MISC,121.65249537892792,2.758747697974217,12.63417623868776,12.132973801146408
4677.0,10.0,600.0,25.0,MISC,57.00427807486631,0.8208955223880597,3.031211433692164,3.167294660870767
4684.0,10.0,600.0,25.0,MISC,48.97545357524015,1.275825346112886,6.038449340146609,6.316854808293481
4701.0,10.0,600.0,25.0,MISC,65.1995753715499,0.9565217391304348,6.026543762274402,6.295721942558885
2179.0,16.0,2600.0,100.0,P100,64.90617848970251,0.0,2.961757710393594,1.5532961590490102
1742.0,4.0,9000.0,800.0,V100M32,1974.278735632184,335.8176638176638,1.7880731624000787,1.863091643053022
1742.0,4.0,9000.0,800.0,V100M32,1984.484149855908,358.1088825214901,1.797154480559485,1.8726557439991414
1742.0,4.0,9000.0,800.0,V100M32,1981.3189655172407,348.8262108262108,1.7881802047010174,1.863186637362973
98.0,10.0,800.0,100.0,P100,31.63157894736842,0.0909090909090909,1.0153447062424992,1.345105195498985
2689.0,10.0,600.0,25.0,MISC,95.67100371747212,1.8370370370370368,5.740919652886387,6.001645299533856
2701.0,10.0,600.0,25.0,MISC,118.16206261510128,2.264705882352941,12.396928124157064,11.907575878563708
2692.0,10.0,600.0,25.0,MISC,99.73937153419594,2.0,11.442724382655475,11.946398400893328
190.0,8.0,1800.0,800.0,V100M32,1346.2894736842102,202.7,9.83681473650393,7.418506018107847
190.0,8.0,1800.0,800.0,V100M32,1311.0,184.7317073170732,9.836707582608575,7.41841108387425
191.0,8.0,1800.0,800.0,V100M32,1323.157894736842,182.2,9.019623230255787,7.418145350579706
189.0,8.0,1800.0,800.0,V100M32,1320.4736842105265,225.219512195122,9.674108346658093,7.511498516336792
189.0,8.0,1800.0,800.0,V100M32,1339.1315789473686,231.40000000000003,9.670201209506816,7.5057977826467575
190.0,8.0,1800.0,800.0,V100M32,1348.078947368421,247.35,9.14382245498044,7.495810568687463
190.0,8.0,1800.0,800.0,V100M32,1363.421052631579,256.0,9.296134702861309,7.501832932056415
190.0,8.0,1800.0,800.0,V100M32,1383.7631578947369,215.2,8.472324701646963,7.490408646741083
3577.0,10.0,600.0,25.0,MISC,65.21678321678321,0.2896935933147632,8.307925336591392,8.66546171136791
3578.0,10.0,600.0,25.0,MISC,62.41980474198046,1.2044506258692629,4.142689128375301,4.3317398361137345
3585.0,10.0,600.0,25.0,MISC,72.12100139082058,1.3138888888888889,4.137869506888608,4.318773680993477
3570.0,10.0,600.0,25.0,MISC,67.37902097902098,1.0865921787709498,8.304109126360553,8.681784247860188
14138.0,10.0,600.0,100.0,MISC,27.48496639547223,0.8628975265017668,1.1860708086387886,1.2372997094831337
14140.0,10.0,600.0,100.0,MISC,25.047029702970296,0.4593639575971731,1.184503123293089,1.2370960212859856
14140.0,10.0,600.0,100.0,MISC,26.315175097276267,0.6009190526687875,2.3717046374358377,2.4740465562205065
14147.0,10.0,600.0,100.0,MISC,27.70095440084836,0.8220967172608542,2.5739023016822915,2.4720495246295537
51.0,2.0,1600.0,100.0,T4,61.88888888888889,0.0,1.458321428642823,2.0174797589962306
6895.0,10.0,600.0,100.0,MISC,34.947139753801586,0.1360347322720694,4.232061614395478,4.424653064922532
6888.0,10.0,600.0,100.0,MISC,51.52429296591733,2.0014492753623188,2.124881973886369,2.216921804631843
6900.0,10.0,600.0,100.0,MISC,50.00868935553947,0.8393632416787264,2.1100647836073025,2.214653923736099
62.0,3.0,1600.0,100.0,MISC,78.45454545454545,0.0,1.5138513798514999,1.9628105690081912
63.0,3.0,1600.0,100.0,MISC,82.25,0.0,1.4236462363041937,1.8402363727800548
63.0,3.0,1600.0,100.0,MISC,72.69230769230771,0.0,1.4294591662473977,1.8403988820500672
74.0,3.0,1600.0,100.0,MISC,64.73333333333333,0.2352941176470588,1.1225481389297383,1.5045796036720276
7860.0,10.0,600.0,25.0,MISC,123.006993006993,1.506031746031746,18.15704265424419,1.0837464188813182
7869.0,10.0,600.0,25.0,MISC,105.5504761904762,2.2143310082435,18.139528741917328,1.0832410744987688
8260.0,10.0,600.0,25.0,MISC,36.08050847457627,0.7146311970979444,3.8241767623430287,3.9876868381943313
8255.0,10.0,600.0,25.0,MISC,30.76499091459721,0.5804111245465539,3.8273469916463254,3.9886635559293078
8260.0,10.0,600.0,25.0,MISC,34.50695704779189,0.6163141993957704,3.8225189154103836,3.986483395338094
8263.0,10.0,600.0,25.0,MISC,64.85178463399879,3.703502415458937,3.829247990397171,3.984927376382633
469.0,5.0,200.0,100.0,MISC,802.6774193548387,22.33333333333333,3.342690948512136,1.6137295541996808
532.0,5.0,200.0,100.0,MISC,816.6886792452831,8.935779816513762,3.172728568315506,1.7026696991514074
575.0,5.0,200.0,100.0,MISC,795.1826086956523,17.084745762711865,5.00895761260215,2.073541937380278
629.0,5.0,200.0,100.0,MISC,721.336,6.5625,3.8981837683985394,1.2669961393572564
584.0,5.0,200.0,100.0,MISC,749.017094017094,8.658333333333333,4.212533635541427,1.4164808532300075
81.0,2.0,1600.0,100.0,T4,67.0,8.555555555555555,1.1392809443175793,1.4687912203371525
8159.0,10.0,600.0,100.0,MISC,36.62622549019608,0.5593635250917993,2.147776748975944,2.2174262418058728
8164.0,10.0,600.0,100.0,MISC,47.58726270667484,0.8269113149847095,4.6579878327226805,4.429734180354277
8126.0,10.0,600.0,100.0,MISC,50.95108359133127,1.243977764051884,2.170182664451259,2.2390897376549104
628.0,6.0,200.0,100.0,MISC,1121.7874015748034,48.04651162790697,1.8339548289775849,1.2922636757676418
3521.0,2.0,400.0,100.0,MISC,46.46524822695036,1.00990099009901,10.380225798517086,3.9634021515045075
12909.0,10.0,600.0,25.0,MISC,32.293684618364985,2.2020123839009287,2.558478439672773,2.641654542696661
12908.0,10.0,600.0,25.0,MISC,23.58620689655172,0.2955512572533849,2.5570503300462977,2.6416136547116063
12915.0,10.0,600.0,25.0,MISC,28.47812620983353,0.4471953578336557,2.5571927045603777,2.6414640590185496
12907.0,10.0,600.0,25.0,MISC,37.98101511042232,0.2035603715170278,2.5619568788855402,2.643260668768643
96.0,10.0,1000.0,100.0,MISC,123.84615384615384,0.0,4.206963601522148,1.255968012381345
2394.0,16.0,1600.0,50.0,T4,1967.9937369519832,0.0041493775933609,1.1994481543021172,8.317049452545234
2407.0,16.0,1600.0,50.0,T4,1935.476091476092,0.0662525879917184,1.1896814359217576,8.280716317139335
2517.0,16.0,1600.0,50.0,T4,1883.1861386138607,0.0157790927021696,1.17805740065638,7.8844995771894055
37.0,4.0,1800.0,100.0,T4,70.28571428571429,1.0,1.1773810244419358,1.189012624323368
17608.0,10.0,600.0,100.0,MISC,26.65956237567491,0.216983811417211,2.272182136211196,2.1565459541525733
17579.0,10.0,600.0,100.0,MISC,22.72838452787257,0.1801648195510088,1.0477220532971179,1.0791854438752952
545.0,2.0,100.0,100.0,MISC,1100.7247706422015,53.4375,2.1997173245897335,1.559617135047385
314.0,10.0,400.0,20.0,MISC,178.5161290322581,0.0,4.255751264851484,2.1174696004435196
322.0,10.0,400.0,20.0,MISC,168.6769230769231,0.0,4.300237191112145,2.1396715895853182
19.0,2.0,1800.0,100.0,MISC,85.0,2.0,1.0281338085021292,1.4164248374955994
59.0,4.0,1800.0,100.0,T4,65.38461538461539,33.46666666666667,1.3081232272088528,1.050690146163106
7462.0,5.0,600.0,25.0,MISC,291.72099262240107,2.1526104417670684,2.200437746737713,2.4015929502787
7463.0,5.0,600.0,25.0,MISC,251.8108651911469,0.927710843373494,2.1962649395832647,2.2335082130786965
7472.0,5.0,600.0,25.0,MISC,278.6443402545211,1.3907815631262526,1.2692151345616194,1.3511753656323462
7461.0,5.0,600.0,25.0,MISC,240.64989939637823,2.9370816599732263,2.2019378755752457,2.204193148216276
42.0,2.0,1600.0,100.0,T4,46.0,0.0,1.4982535865690028,1.9008500182202883
1256.0,10.0,1000.0,100.0,P100,341.01199999999994,0.0,13.572103234227955,7.106654976325947
1374.0,10.0,1000.0,100.0,P100,356.9473684210526,0.0,7.283350218197814,3.976195948350209
1401.0,10.0,1000.0,100.0,P100,348.51272727272726,0.0,7.1043807558421594,3.8836801858839167
1412.0,10.0,1000.0,100.0,P100,355.8637992831541,0.0,12.202699689872484,6.404195532360683
1421.0,10.0,1000.0,100.0,P100,348.321554770318,0.0,12.129211982887382,6.397521522194666
1459.0,10.0,1000.0,100.0,P100,358.7182130584192,0.0,6.674781248529078,3.675620775429879
1507.0,10.0,1000.0,100.0,P100,311.8394648829432,0.0,6.3609233347594545,3.456920503758558
3312.0,10.0,600.0,25.0,MISC,94.4069591527988,1.3493975903614457,5.215544337347934,5.378446586217199
3313.0,10.0,600.0,25.0,MISC,83.55975794251134,2.403614457831325,10.424456223901501,10.751091269711802
3316.0,10.0,600.0,25.0,MISC,88.63046757164403,1.8258258258258253,10.397222489409003,10.720189111678675
51.0,2.0,1600.0,100.0,T4,45.0,0.0,1.3540297742001712,1.807066663634032
27034.0,8.0,600.0,100.0,MISC,406.0144257444052,34.12696359268158,6.650367556418999,5.661163099039903
27035.0,8.0,600.0,100.0,MISC,404.1795820233032,31.38140136809022,12.98682493828836,11.056966060592506
27036.0,8.0,600.0,100.0,MISC,232.767893471426,18.3490478831577,3.9096817182161145,3.3333266967230437
27037.0,8.0,600.0,100.0,MISC,270.8490845200666,20.60880014790165,4.3486099383074155,3.706726020064003
27042.0,8.0,600.0,100.0,MISC,326.1510445553707,27.58972463500277,11.509034190156939,9.729936558148314
27037.0,8.0,600.0,100.0,MISC,303.2603550295858,27.39482439926063,4.847961865377895,4.1300169097428965
27041.0,8.0,600.0,100.0,MISC,341.2081715659087,31.021992238033643,10.637115584537401,9.056445347080164
7290.0,4.0,600.0,25.0,T4,155.30610844200413,5.247945205479452,3.9528133982536238,4.337262224362657
53.0,4.0,600.0,50.0,T4,75.81818181818181,15.214285714285715,2.3158388356367747,1.7175663620233537
63.0,4.0,600.0,50.0,T4,66.23076923076923,6.666666666666668,2.01567628146971,1.500798262655735
65.0,4.0,600.0,50.0,T4,53.46666666666667,17.5,1.903888176298804,1.4212932839161823
64.0,4.0,600.0,50.0,T4,54.6,1.0,2.092168445388476,1.6078180674877431
66.0,4.0,600.0,50.0,T4,63.384615384615394,0.0,2.0120451581828735,1.5048488431117117
47.0,2.0,1800.0,100.0,P100,83.55555555555556,0.0,1.7616044105245507,1.551149417574589
40.0,4.0,1800.0,100.0,P100,144.5,0.0,3.43666617423296,2.6631521388888357
42.0,4.0,1800.0,100.0,P100,89.85714285714286,0.3,3.120257718996568,2.4213307689536703
34.0,4.0,1800.0,100.0,P100,137.71428571428572,0.6,3.721932729536838,2.4234194403344933
45.0,4.0,1800.0,100.0,P100,61.5,2.4,3.2597270265221594,2.565456335246563
43.0,4.0,1800.0,100.0,P100,91.42857142857144,0.9,3.012492577460679,2.3238649381832643
45.0,4.0,1800.0,100.0,P100,79.1111111111111,0.8333333333333334,3.2718605192808004,2.2158125100227504
42.0,4.0,1800.0,100.0,P100,78.8888888888889,2.5,3.1612265190252895,2.0448043260436792
42.0,4.0,1800.0,100.0,P100,82.57142857142857,1.2,3.0992457033558325,2.4107671041380274
37.0,4.0,1800.0,100.0,P100,125.57142857142856,0.4,3.084297327832742,2.4422862841324373
46153.0,8.0,600.0,50.0,MISC,420.0524433849822,19.689341421143848,7.401153579823932,6.212677098053753
46154.0,8.0,600.0,50.0,MISC,493.3347058186153,27.053509532062392,17.443331317555494,16.195029790255496
46155.0,8.0,600.0,50.0,MISC,522.2213434452871,29.15758691649518,19.657431012323297,18.241837638775834
46156.0,8.0,600.0,50.0,MISC,350.44647887323936,16.622441243366186,12.567075869960492,11.690326401318742
46163.0,8.0,600.0,50.0,MISC,465.641642292276,21.96491228070176,15.267695851513482,14.182032931633556
46147.0,8.0,600.0,50.0,MISC,491.7134034023188,24.525779896013866,17.599662052963538,16.339850795911506
65.0,4.0,600.0,50.0,T4,75.84615384615384,18.666666666666668,2.1340440849170967,1.5049780129509813
74.0,4.0,600.0,50.0,T4,70.6,15.235294117647054,1.9142062213075788,1.3466910888489925
73.0,4.0,600.0,50.0,T4,64.23529411764707,11.333333333333336,1.8140294410288333,1.2792548548430205
5530.0,16.0,600.0,25.0,T4,606.4932126696832,50.76895306859204,6.547036816976542,3.1116809226955455
5531.0,16.0,600.0,25.0,T4,602.5800904977375,47.1471119133574,6.4908467778034105,3.0915531400789327
5532.0,16.0,600.0,25.0,T4,535.7396021699818,39.21550946798918,4.635222896175073,1.4802474283151799
5532.0,16.0,600.0,25.0,T4,523.0877034358047,37.592425608656455,4.75896823317618,2.3361588891427796
5534.0,16.0,600.0,25.0,T4,515.9268292682926,37.810810810810814,9.444085916717185,4.601122260610067
5534.0,16.0,600.0,25.0,T4,483.6552036199095,37.231046931407946,9.195187377249185,4.4563568651487895
5535.0,16.0,600.0,25.0,T4,535.3098464317976,42.02612612612613,11.382413068747702,5.40225338368508
5536.0,16.0,600.0,25.0,T4,539.5031616982836,38.48378378378378,9.711158414643753,4.728990462143393
5538.0,16.0,600.0,25.0,T4,517.3727436823104,33.67927927927928,9.533230588886246,4.649290858237299
5561.0,16.0,600.0,25.0,T4,492.7650765076509,28.553859964093363,7.382904297454208,3.6795930185526466
165683.0,4.0,9000.0,800.0,V100M32,1008.4364305760936,379.4002836537011,2.0126718990009027,1.2580790758444975
8231.0,10.0,600.0,25.0,MISC,111.27234042553192,1.7463592233009708,17.366727365656395,1.0420596003713138
8240.0,10.0,600.0,25.0,MISC,114.8495145631068,0.2895215021199273,17.31510590506181,1.0404431676631907
8242.0,10.0,600.0,25.0,MISC,124.00849514563107,1.4948516050878256,17.329664135924556,1.0399584273737799
8250.0,10.0,600.0,25.0,MISC,123.82666666666668,0.9606775559588628,17.608511679406032,1.039510073592974
1387.0,16.0,200.0,50.0,T4,156.27075812274367,23.84642857142857,1.0635941530514867,2.841289809908307
1398.0,16.0,200.0,50.0,T4,159.1032028469751,18.88339222614841,1.0814994625799672,2.8076228844395406
1420.0,16.0,200.0,50.0,T4,161.4664310954064,16.842657342657347,1.0074536649555694,2.7781700046947195
1448.0,16.0,200.0,50.0,T4,159.70790378006873,7.287671232876713,1.0244775700325868,2.705263934674717
1455.0,16.0,200.0,50.0,T4,165.91752577319588,6.6054421768707465,1.0148367323865324,2.709358817515737
